"자치구별(1)","항목","시점","경제활동별(1)",데이터
"강서구","2020년 기준년 연쇄가격","2015","금융 및 보험업",256169
"강서구","2020년 기준년 연쇄가격","2015","부동산업",1480234
"강서구","2020년 기준년 연쇄가격","2015","사업서비스업",1079602
"강서구","2020년 기준년 연쇄가격","2015","공공 행정, 국방 및 사회보장 행정",190223
"강서구","2020년 기준년 연쇄가격","2015","교육 서비스업",643759
"강서구","2020년 기준년 연쇄가격","2015","보건업 및 사회복지서비스업",868448
"강서구","2020년 기준년 연쇄가격","2015","문화 및 기타 서비스업",605184
"강서구","2020년 기준년 연쇄가격","2016","지역내총생산(시장가격)",13628593
"강서구","2020년 기준년 연쇄가격","2016","순생산물세",1123284
"강서구","2020년 기준년 연쇄가격","2016","총부가가치(기초가격)",12517976
"강서구","2020년 기준년 연쇄가격","2016","농업, 임업 및 어업",13005
"강서구","2020년 기준년 연쇄가격","2016","광업",-
"강서구","2020년 기준년 연쇄가격","2016","제조업",564690
"강서구","2020년 기준년 연쇄가격","2016","전기, 가스, 증기 및 공기 조절 공급업",91832
"강서구","2020년 기준년 연쇄가격","2016","건설업",1294498
"강서구","2020년 기준년 연쇄가격","2016","도매 및 소매업",2016687
"강서구","2020년 기준년 연쇄가격","2016","운수 및 창고업",1403544
"강서구","2020년 기준년 연쇄가격","2016","숙박 및 음식점업",417557
"강서구","2020년 기준년 연쇄가격","2016","정보통신업",973628
"강서구","2020년 기준년 연쇄가격","2016","금융 및 보험업",268096
"강서구","2020년 기준년 연쇄가격","2016","부동산업",1612704
"강서구","2020년 기준년 연쇄가격","2016","사업서비스업",1381442
"강서구","2020년 기준년 연쇄가격","2016","공공 행정, 국방 및 사회보장 행정",196684
"강서구","2020년 기준년 연쇄가격","2016","교육 서비스업",662425
"강서구","2020년 기준년 연쇄가격","2016","보건업 및 사회복지서비스업",970575
"강서구","2020년 기준년 연쇄가격","2016","문화 및 기타 서비스업",637836
"강서구","2020년 기준년 연쇄가격","2017","지역내총생산(시장가격)",17069982
"강서구","2020년 기준년 연쇄가격","2017","순생산물세",1600099
"강서구","2020년 기준년 연쇄가격","2017","총부가가치(기초가격)",15509437
"강서구","2020년 기준년 연쇄가격","2017","농업, 임업 및 어업",14875
"강서구","2020년 기준년 연쇄가격","2017","광업",-
"강서구","2020년 기준년 연쇄가격","2017","제조업",718915
"강서구","2020년 기준년 연쇄가격","2017","전기, 가스, 증기 및 공기 조절 공급업",107328
"강서구","2020년 기준년 연쇄가격","2017","건설업",1671247
"강서구","2020년 기준년 연쇄가격","2017","도매 및 소매업",2155704
"강서구","2020년 기준년 연쇄가격","2017","운수 및 창고업",1517731
"강서구","2020년 기준년 연쇄가격","2017","숙박 및 음식점업",445996
"강서구","2020년 기준년 연쇄가격","2017","정보통신업",1411584
"강서구","2020년 기준년 연쇄가격","2017","금융 및 보험업",273780
"강서구","2020년 기준년 연쇄가격","2017","부동산업",2868795
"강서구","2020년 기준년 연쇄가격","2017","사업서비스업",1849702
"강서구","2020년 기준년 연쇄가격","2017","공공 행정, 국방 및 사회보장 행정",225131
"강서구","2020년 기준년 연쇄가격","2017","교육 서비스업",678432
"강서구","2020년 기준년 연쇄가격","2017","보건업 및 사회복지서비스업",1028534
"강서구","2020년 기준년 연쇄가격","2017","문화 및 기타 서비스업",634504
"강서구","2020년 기준년 연쇄가격","2018","지역내총생산(시장가격)",17728803
"강서구","2020년 기준년 연쇄가격","2018","순생산물세",1541356
"강서구","2020년 기준년 연쇄가격","2018","총부가가치(기초가격)",16218004
"강서구","2020년 기준년 연쇄가격","2018","농업, 임업 및 어업",14504
"강서구","2020년 기준년 연쇄가격","2018","광업",64
"강서구","2020년 기준년 연쇄가격","2018","제조업",745213
"강서구","2020년 기준년 연쇄가격","2018","전기, 가스, 증기 및 공기 조절 공급업",102415
"강서구","2020년 기준년 연쇄가격","2018","건설업",1193285
"강서구","2020년 기준년 연쇄가격","2018","도매 및 소매업",2367400
"강서구","2020년 기준년 연쇄가격","2018","운수 및 창고업",1765338
"강서구","2020년 기준년 연쇄가격","2018","숙박 및 음식점업",485557
"강서구","2020년 기준년 연쇄가격","2018","정보통신업",1519028
"강서구","2020년 기준년 연쇄가격","2018","금융 및 보험업",295216
"강서구","2020년 기준년 연쇄가격","2018","부동산업",3048049
"강서구","2020년 기준년 연쇄가격","2018","사업서비스업",2025267
"강서구","2020년 기준년 연쇄가격","2018","공공 행정, 국방 및 사회보장 행정",222081
"강서구","2020년 기준년 연쇄가격","2018","교육 서비스업",700701
"강서구","2020년 기준년 연쇄가격","2018","보건업 및 사회복지서비스업",1138800
"강서구","2020년 기준년 연쇄가격","2018","문화 및 기타 서비스업",639224
"강서구","2020년 기준년 연쇄가격","2019","지역내총생산(시장가격)",17820171
"강서구","2020년 기준년 연쇄가격","2019","순생산물세",1542921
"강서구","2020년 기준년 연쇄가격","2019","총부가가치(기초가격)",16307656
"강서구","2020년 기준년 연쇄가격","2019","농업, 임업 및 어업",11371
"강서구","2020년 기준년 연쇄가격","2019","광업",63
"강서구","2020년 기준년 연쇄가격","2019","제조업",796909
"강서구","2020년 기준년 연쇄가격","2019","전기, 가스, 증기 및 공기 조절 공급업",102660
"강서구","2020년 기준년 연쇄가격","2019","건설업",971484
"강서구","2020년 기준년 연쇄가격","2019","도매 및 소매업",2238486
"강서구","2020년 기준년 연쇄가격","2019","운수 및 창고업",1713559
"강서구","2020년 기준년 연쇄가격","2019","숙박 및 음식점업",533508
"강서구","2020년 기준년 연쇄가격","2019","정보통신업",1702902
"강서구","2020년 기준년 연쇄가격","2019","금융 및 보험업",324282
"강서구","2020년 기준년 연쇄가격","2019","부동산업",2716171
"강서구","2020년 기준년 연쇄가격","2019","사업서비스업",2262806
"강서구","2020년 기준년 연쇄가격","2019","공공 행정, 국방 및 사회보장 행정",260348
"강서구","2020년 기준년 연쇄가격","2019","교육 서비스업",699133
"강서구","2020년 기준년 연쇄가격","2019","보건업 및 사회복지서비스업",1345387
"강서구","2020년 기준년 연쇄가격","2019","문화 및 기타 서비스업",667717
"강서구","2020년 기준년 연쇄가격","2020","지역내총생산(시장가격)",17345281
"강서구","2020년 기준년 연쇄가격","2020","순생산물세",1303433
"강서구","2020년 기준년 연쇄가격","2020","총부가가치(기초가격)",15638636
"강서구","2020년 기준년 연쇄가격","2020","농업, 임업 및 어업",15387
"강서구","2020년 기준년 연쇄가격","2020","광업",-
"강서구","2020년 기준년 연쇄가격","2020","제조업",672708
"강서구","2020년 기준년 연쇄가격","2020","전기, 가스, 증기 및 공기 조절 공급업",113263
"강서구","2020년 기준년 연쇄가격","2020","건설업",840712
"강서구","2020년 기준년 연쇄가격","2020","도매 및 소매업",2763268
"강서구","2020년 기준년 연쇄가격","2020","운수 및 창고업",1179032
"강서구","2020년 기준년 연쇄가격","2020","숙박 및 음식점업",432761
"강서구","2020년 기준년 연쇄가격","2020","정보통신업",1895857
"강서구","2020년 기준년 연쇄가격","2020","금융 및 보험업",279479
"강서구","2020년 기준년 연쇄가격","2020","부동산업",2233703
"강서구","2020년 기준년 연쇄가격","2020","사업서비스업",2355826
"강서구","2020년 기준년 연쇄가격","2020","공공 행정, 국방 및 사회보장 행정",253647
"강서구","2020년 기준년 연쇄가격","2020","교육 서비스업",667982
"강서구","2020년 기준년 연쇄가격","2020","보건업 및 사회복지서비스업",1337393
"강서구","2020년 기준년 연쇄가격","2020","문화 및 기타 서비스업",597620
"강서구","2020년 기준년 연쇄가격","2021","지역내총생산(시장가격)",17894547
"강서구","2020년 기준년 연쇄가격","2021","순생산물세",1283624
"강서구","2020년 기준년 연쇄가격","2021","총부가가치(기초가격)",16610923
"강서구","2020년 기준년 연쇄가격","2021","농업, 임업 및 어업",13603
"강서구","2020년 기준년 연쇄가격","2021","광업",-
"강서구","2020년 기준년 연쇄가격","2021","제조업",662766
"강서구","2020년 기준년 연쇄가격","2021","전기, 가스, 증기 및 공기 조절 공급업",116763
"강서구","2020년 기준년 연쇄가격","2021","건설업",807485
"강서구","2020년 기준년 연쇄가격","2021","도매 및 소매업",2766825
"강서구","2020년 기준년 연쇄가격","2021","운수 및 창고업",1416955
"강서구","2020년 기준년 연쇄가격","2021","숙박 및 음식점업",460112
"강서구","2020년 기준년 연쇄가격","2021","정보통신업",2226077
"강서구","2020년 기준년 연쇄가격","2021","금융 및 보험업",326221
"강서구","2020년 기준년 연쇄가격","2021","부동산업",2137919
"강서구","2020년 기준년 연쇄가격","2021","사업서비스업",2653104
"강서구","2020년 기준년 연쇄가격","2021","공공 행정, 국방 및 사회보장 행정",259829
"강서구","2020년 기준년 연쇄가격","2021","교육 서비스업",717683
"강서구","2020년 기준년 연쇄가격","2021","보건업 및 사회복지서비스업",1401020
"강서구","2020년 기준년 연쇄가격","2021","문화 및 기타 서비스업",644562
"강서구","2020년 기준년 연쇄가격","2022","지역내총생산(시장가격)",19928773
"강서구","2020년 기준년 연쇄가격","2022","순생산물세",1255019
"강서구","2020년 기준년 연쇄가격","2022","총부가가치(기초가격)",18678564
"강서구","2020년 기준년 연쇄가격","2022","농업, 임업 및 어업",15083
"강서구","2020년 기준년 연쇄가격","2022","광업",-
"강서구","2020년 기준년 연쇄가격","2022","제조업",684625
"강서구","2020년 기준년 연쇄가격","2022","전기, 가스, 증기 및 공기 조절 공급업",119352
"강서구","2020년 기준년 연쇄가격","2022","건설업",1657046
"강서구","2020년 기준년 연쇄가격","2022","도매 및 소매업",3037671
"강서구","2020년 기준년 연쇄가격","2022","운수 및 창고업",1873498
"강서구","2020년 기준년 연쇄가격","2022","숙박 및 음식점업",514417
"강서구","2020년 기준년 연쇄가격","2022","정보통신업",2144408
"강서구","2020년 기준년 연쇄가격","2022","금융 및 보험업",325240
"강서구","2020년 기준년 연쇄가격","2022","부동산업",1971977
"강서구","2020년 기준년 연쇄가격","2022","사업서비스업",3052321
"강서구","2020년 기준년 연쇄가격","2022","공공 행정, 국방 및 사회보장 행정",255655
"강서구","2020년 기준년 연쇄가격","2022","교육 서비스업",779897
"강서구","2020년 기준년 연쇄가격","2022","보건업 및 사회복지서비스업",1488966
"강서구","2020년 기준년 연쇄가격","2022","문화 및 기타 서비스업",688868
"구로구","2020년 기준년 연쇄가격","2015","지역내총생산(시장가격)",13897025
"구로구","2020년 기준년 연쇄가격","2015","순생산물세",1106493
"구로구","2020년 기준년 연쇄가격","2015","총부가가치(기초가격)",12805997
"구로구","2020년 기준년 연쇄가격","2015","농업, 임업 및 어업",2441
